blog_link,blog_title,date,topic,label,claim,fact_check,publisher_names,publisher_links,reference_names,references,claim_name_entity,claim_organisation_entity,claim_location_entity,claim_misc_entity,fact_check_name_entity,fact_check_organisation_entity,fact_check_location_entity,fact_check_misc_entity
https://misbar.com/factcheck/2021/01/23/الصورة-لشرطي-ليبي-وليس-جنديا-مصريا,الصورة لشرطي ليبي وليس جنديًّا مصريًّا,23 يناير 2021,رياضة,مضلل,,,,"https://twitter.com/gmai222220822/status/1352524577704914944
https://twitter.com/emyarafat/status/1352218644399484933
https://twitter.com/6YY2vbCii51vWHF/status/1351839730003021825
https://twitter.com/Mohamed09411066/status/1352200656770260992
https://www.facebook.com/groups/neqabetelkahyaneenm.awad/permalink/696698607677679
https://www.facebook.com/groups/570372116981862/permalink/718395895512816
https://www.facebook.com/groups/882179178544126/permalink/3513730385388979
https://www.facebook.com/groups/570372116981862/permalink/719006978785041
https://www.facebook.com/groups/1931665517061071/permalink/3033035123590766
https://www.facebook.com/oussema.dardouri.9/posts/3683039208422481",,https://www.libyanews.co/libya-news/419461.html,,حرس الحدود,,,محمد جمعة عبد الرازق,,,
https://misbar.com/factcheck/2022/02/02/الصورة-ليست-لوصول-فتحي-باشاغا-لتقديم-أوراقه-لرئاسة-الحكومة-الليبية,الصورة ليست لوصول فتحي باشاغا لتقديم أوراق ترشحه لرئاسة الحكومة الليبية,2 فبراير 2022,أخبار,مضلل,,,,"https://facebook.com/AJEL.Ardalsharif.News
https://facebook.com/20Tiger
https://twitter.com/taqarifatnews/status/1487857429245308928
https://twitter.com/Yyuo33Noor
https://twitter.com/HLamami2",,"https://twitter.com/februarychannel/status/1252981734016237568
https://www.aljazeera.net/news/politics/2022/2/1/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D9%87%D9%84-%D9%8A%D8%AA%D9%81%D9%82-%D9%85%D8%AC%D9%84%D8%B3%D8%A7-%D8%A7%D9%84%D9%86%D9%88%D8%A7%D8%A8-%D9%88%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A9-%D8%B9%D9%84%D9%89
https://www.maghrebvoices.com/libya/2022/02/02/%D9%87%D9%85-%D8%A7%D9%84%D9%85%D8%B1%D8%B4%D8%AD%D9%88%D9%86-%D8%A7%D9%84%D9%85%D8%AD%D8%AA%D9%85%D9%84%D9%88%D9%86-%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%AA%D9%82%D8%A8%D8%A9-%D9%81%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7%D8%9F
https://www.facebook.com/factpress/videos/323004578952022/
https://twitter.com/fathi_bashagha?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor",فتحي باشاغا,"وتويتر
فيسبوك",طبرق,,"عبد الحميد الدبيبة
فتحي باشاغا
عقيلة صالح",للجزيرة,طبرق,
https://misbar.com/factcheck/2021/11/05/الفيديو-قديم-وليس-لفتاة-ليبية-تضرب-رجلا-تحرش-بها,الفيديو قديم وليس لفتاة ليبية تضرب رجلًا تحرّش بها مؤخرًا,5 نوفمبر 2021,أخبار,مضلل,,,,"https://www.facebook.com/2312809628808244/videos/1782966515242153/
https://www.facebook.com/299635393712387/videos/1082376339176681/
https://www.facebook.com/113810593681367/videos/317297306439819/
https://www.facebook.com/2294745977474060/videos/917968232476649/
https://www.facebook.com/jamae.diam/videos/931506854117420/",,"https://www.youtube.com/watch?v=ii6Ec9KO32k&t=9s
https://www.alhurra.com/choice-alhurra/2019/10/09/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%88%D8%AA%D9%88%D9%86%D8%B3-%D8%AD%D8%A7%D9%84%D8%A9-%D9%81%D8%B1%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D8%B4-%D8%A7%D9%84%D8%AC%D9%86%D8%B3%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
https://www.awjly.com/%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D8%B4-%D8%A7%D9%84%D8%AC%D9%86%D8%B3%D9%8A-%D9%81%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%B8%D8%A7%D9%87%D8%B1%D8%A9-%D8%A3%D8%AC%D8%A8%D8%B1%D8%AA-%D8%A7%D9%84%D8%A3/",,فيسبوك,,,,يوتيوب,أربيل,مسبار
https://misbar.com/factcheck/2024/07/29/الصورة-لمشاركة-رونالدينهو-في-مباراة-في-تل-أبيب-عام-2022-وليست-من-أولمبياد-باريس,الصورة لمشاركة رونالدينهو في مباراة في تل أبيب عام 2022 وليست من أولمبياد باريس,29 يوليو 2024,رياضة,مضلل,,,,"https://www.facebook.com/koralibya99/posts/pfbid02z57uke8kWCFaYocPkEVwWGjXdmBQGRnjzJ4tUBGNL7sXqp3uzK7bCqfaZVxsNCnGl
https://www.facebook.com/Bargstan/posts/pfbid0D41ukH5MYpwhyUsqVtDksW6h5WtpKb3XTnjva86CUkK7icJ3vFXyUZeZgbyrfqw7l
https://www.facebook.com/libyanmt2019/posts/pfbid0gunCLkNxn2Sa31Wi5TVk6QTxBLN7iHDQxkTHXn2uWYLbQhYMEQJwGBQvwfzJT7sYl
https://www.facebook.com/MarwanFaraj55/posts/pfbid0sQxHdEHqDwKe6LxeVuKfwAEDUVtbfx51VFb6NaVuwF6SfGA5yBess5m9x38LHnNLl
https://x.com/jalaljuma8/status/1817207067469300029/photo/1
https://www.facebook.com/100054645381226/posts/pfbid0YZ75TJsAfwEWsoC1y3ruGLDiWWQAJpcYuzhB5AEUMfE5n5n322QhPB5tw8pfEymBl",,"https://m.jpost.com/special-content/mtr7-to-host-more-kings-of-dribble-games-in-israel-705176
https://www.youtube.com/watch?v=-B0wHbYw1a4
https://libyareview.com/46356/ronaldinho-to-attend-benghazi-summer-festival-in-libya/
https://www.facebook.com/61561799265299/posts/pfbid032LVwGT5dLFNnonkTSURb6yoQazXmaL4XZhvhXwu7QMurjdjGxPXqkBYqW8UDeTP7l
https://www.facebook.com/61561799265299/videos/2230495847307698
https://x.com/ACOM_es/status/1516515642219790343",رونالدينهو,,باريس,,"أليساندرو روسا فييرا
رونالدينيو
رونالدينهو
فالكاو","وميلان
لبرشلونة
إنستغرام
برشلونة","تل أبيب
ليبياهذا
إسرائيل
غزة
باريس
بنغازي
لفلسطين
لإسرائيل",أولمبيادباريس
https://misbar.com/factcheck/2021/08/01/بعكس-ادعاء-سيف-الإسلام-القذافي-ليبيا-دشنت-مشاريع-عدة-خلال-العقد-الأخير,بعكس ادعاء سيف الإسلام القذافي ليبيا دشنت مشاريع عدة خلال العقد الأخير,1 أغسطس 2021,سياسة,إثارة,,,,https://www.nytimes.com/2021/07/30/magazine/qaddafi-libya.html,,"https://new.lana-news.ly/post.php?lang=ar&id=107310
https://noc.ly/index.php/ar/new-2/3810-
https://alwasat.ly/news/libya/283848
https://www.youtube.com/watch?v=LfsNGDY-6bY",سيف الإسلام القذافي,نيويورك تايمز,ليبيا,,"سيف الإسلام القذافي
الحبيب الأمين
فايز السراج",نيويورك تايمز,"وغات
طرابلس
ترهونة
الزنتان
وترهونة
والقلعة
ليبيا",
https://misbar.com/factcheck/2021/06/17/وزير-الدفاع-التركي-لم-يتجاهل-الحكومة-الجديدة-في-زيارته-الأخيرة-إلى-ليبيا,وزير الدفاع التركي لم يتجاهل الحكومة الجديدة في زيارته الأخيرة إلى ليبيا,17 يونيو 2021,سياسة,مضلل,,,,"https://twitter.com/TurkeyAffairs/status/1403479998900670467
https://www.facebook.com/100011111377027/posts/1383581818688851
https://www.facebook.com/100007446707034/posts/2945332985724896
https://www.facebook.com/1233785259999689/posts/4399364593441724
https://www.facebook.com/waleed.hegazi.336/posts/259805192602195
https://www.facebook.com/100068076322817/posts/118866257059251
https://www.facebook.com/162338134484763/posts/706531803398724
https://www.facebook.com/ahmed.hakim.7927/posts/4131101376975818",,"https://www.aljazeera.net/news/politics/2021/6/12/%D8%A8%D8%AA%D9%88%D8%AC%D9%8A%D9%87%D8%A7%D8%AA-%D9%85%D9%86-%D8%A3%D8%B1%D8%AF%D9%88%D8%BA%D8%A7%D9%86-%D9%88%D9%81%D8%AF-%D8%AA%D8%B1%D9%83%D9%8A-%D9%83%D8%A8%D9%8A%D8%B1-%D9%8A%D8%B2%D9%88%D8%B1
https://www.youtube.com/watch?v=mxmtqn9L8tw
https://www.youtube.com/watch?v=dENWe0JTnsw
https://twitter.com/tcsavunma/status/1403403325895233536",خلوصي أكار,,"ليبيا
معيتيقة",,"خلوصي أكار
رجب طيب أردوغان
محمد المنفي
عبد الحميد الدبيبة","الناتو
حلف شمال الأطلسي","صقلية
طرابلس
معيتيقة",
https://misbar.com/factcheck/2021/09/16/الصورة-من-مدينة-طرابلس-اللبنانية-وليست-من-دمشق,الصورة لعربة ترام في مدينة طرابلس اللبنانية وليست من دمشق,16 سبتمبر 2021,لايف ستايل,مضلل,,,,"https://www.facebook.com/livearabi/posts/2673040556332195
https://twitter.com/Nizar09697645/status/1254867470445359106
https://www.facebook.com/groups/2326075650774851/posts/4284890441560019/
https://www.facebook.com/groups/189661119467592/posts/273436977756672/
https://twitter.com/Ahmadsalloum85/status/1302598243331735558",,"https://www.alamy.com/tripoli-mule-drawn-tramcar-1900-lebanon-tripoli-image220692018.html
https://vancouvertours.com/blog/a-brief-history-of-the-double-decker-bus/
https://www.loc.gov/resource/matpc.02124/",,,"لندن
دمشق",,"جورج شليبير
ستانيسلاس بادري",بنك لبنان للصّورة,"دمشق
لبنان
طرابلس
باريس
لندن
إنجلترا",
https://misbar.com/factcheck/2021/05/25/الصورتان-لحدثين-مختلفين-وليستا-لوصول-حفتر-والمنفي-إلى-نيجيريا,الصورتان لحدثين مختلفَين وليستا لوصول حفتر والمنفي إلى نيجيريا,25 مايو 2021,سياسة,مضلل,,,,"https://www.facebook.com/akbaralmgawmaaleibyidgigabdagiga/posts/2199282423541629
https://www.facebook.com/100420931336130/posts/546059036772315
https://www.facebook.com/108790680685681/posts/312606213637459
https://www.facebook.com/Theroadtovictor/posts/4075356155853991
https://twitter.com/dodycat42/status/1396955945792647176",,"https://akhbarlibya24.net/2021/05/24/%D8%A7%D9%84%D9%85%D9%86%D9%81%D9%8A-%D9%8A%D8%B5%D9%84-%D9%86%D9%8A%D8%AC%D9%8A%D8%B1%D9%8A%D8%A7-%D9%84%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%83%D8%A9-%D9%81%D9%8A-%D9%82%D9%85%D8%A9-%D8%AF%D9%88%D9%84/
https://www.youtube.com/watch?v=qf9ZfK96GNs&ab_channel=%D9%85%D9%83%D8%AA%D8%A8%D8%A7%D9%84%D8%A7%D8%B9%D9%84%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%AF%D8%A9%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9%D9%84%D9%84%D9%82%D9%88%D8%A7%D8%AA%D8%A7%D9%84%D9%85%D8%B3%D9%84%D8%AD%D8%A9%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D8%A9
https://www.carthage.tn/%D9%84%D9%82%D8%A7%D8%A1-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9-%D9%85%D8%B9-%D8%A7%D9%84%D9%85%D9%8F%D8%B4%D9%8A%D8%B1-%D8%AE%D9%84%D9%8A%D9%81%D8%A9-%D8%AD%D9%81%D8%AA%D8%B1%E2%80%8E
https://twitter.com/fawaselmedia/status/1396906451717836811","محمد المنفي
خليفة حفتر
حفتر",,تشاد,,"محمد المنفي
سليم العزابي
خليفة حفتر
محمد بخاري
الباجي قائد السبسي
حفتر
لخليفة حفتر",,"تشاد
نيجيريا
تونس
أبوجا",
https://misbar.com/factcheck/2023/10/03/الفيديو-مجتزأ-من-سياقه-ولم-يهدد-فيه-السيسي-بقتل-الشعب-إن-لم-يحكم-مصر,الفيديو مجتزأ من سياقه ولم يهدد فيه السيسي بقتل الشعب إن لم يحكم مصر,3 أكتوبر 2023,سياسة,مضلل,,,,"https://twitter.com/drhossamsamy65/status/1707181134101025092
https://twitter.com/BiigTiime/status/1707180907730243831
https://www.tiktok.com/@sasa.mabrouk/video/7265207231644208390?q=%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%8A%20%D9%8A%D8%A7%20%D9%86%D8%AD%D9%83%D9%85%D9%83%D9%85&t=1696332926816
https://www.tiktok.com/@1ofthenation/video/7239867689961901318?q=%D9%8A%D8%A7%20%D9%86%D8%AD%D9%83%D9%85%D9%83%D9%85%20&t=1696327282837%5C",,"https://www.youtube.com/watch?v=BFk1So4O35o&ab_channel=%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D9%85%D8%B5%D8%B1
https://www.youtube.com/watch?v=XM5TbBbrwcg&ab_channel=AkhbarElyomTV
https://www.bbc.com/arabic/middleeast/2015/01/150131_egypt_developments
https://www.bbc.com/arabic/middleeast/2013/07/130703_army_ousts_morsi
https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20231002-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%8A-%D9%8A%D8%A4%D9%83%D8%AF-%D8%AA%D8%B1%D8%B4%D8%AD%D9%87-%D9%84%D9%81%D8%AA%D8%B1%D8%A9-%D8%AB%D8%A7%D9%84%D8%AB%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%82%D8%B1%D8%B1%D8%A9-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B3%D9%85%D8%A8%D8%B1
https://aawsat.com/%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7/4581541-%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%8A-%D9%8A%D8%B9%D9%84%D9%86-%D8%AA%D8%B1%D8%B4%D8%AD%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%82%D8%A8%D9%84%D8%A9",عبد الفتاح السيسي,,,,"محمد مرسيوفي
عبد الفتاح السيسي
عدلي منصور
مرسي
محمد مرسي
للسيسي
السيسي","الإخوان
الإخوان المسلمين","أفغانستان
القاهرة
سوريا
فلسطين
باكستان
العراق
مصر
ليبيا
العريش
سيناء",حكاية وطن
https://misbar.com/factcheck/2023/01/14/الفيديو-قديم-وليس-لاعتداء-الأمن-الجزائري-عل-جماهير-ليبيا-في-المباراة-الافتتاحية-للشان,الفيديو قديم وليس لاعتداء الأمن الجزائري على جماهير ليبيا في المباراة الافتتاحية للشان,14 يناير 2023,رياضة,مضلل,,,,"https://www.youtube.com/watch?v=tUyVyXzy3Y0&ab_channel=%D8%AA%D9%88%D9%81%D9%8A%D9%82%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A
https://www.facebook.com/NabilMarrochi/videos/722346692597547/
https://www.facebook.com/rayane.bamako/videos/727652548769730/?idorvanity=113183685382766
https://twitter.com/ChadowYassine/status/1614329588942872576
https://www.youtube.com/watch?v=3vzEZ89mQHc&ab_channel=Sarachaine
https://www.youtube.com/watch?v=kZqcfh5Tcig&ab_channel=%D8%A7%D9%84%D8%AA%D8%B1%D9%86%D8%AF%D9%84%D9%84%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA
https://www.facebook.com/darai.ji.1/posts/pfbid0W7ufesL7BxTRRU7qRBKJgxDC1NJa1jZTmoagyQty2XQMDFANNHiyYywBHKucMJzJl",,"https://www.facebook.com/AljazairInfodz/videos/844304426561834/
https://www.youtube.com/watch?v=3Bk7gN_1vAg&ab_channel=Almaghribawalan3
https://www.aps.dz/ar/sport/131911-1-0
https://www.echoroukonline.com/%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D8%B1%D9%88%D8%AA%D9%88%D8%B4%D8%A7%D8%AA-%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9-%D8%A8%D9%85%D9%84%D8%B9%D8%A8-%D9%86%D9%8A%D9%84%D8%B3%D9%88%D9%86-%D9%85%D8%A7%D9%86
https://www.ennaharonline.com/%D8%B4%D8%A7%D9%87%D8%AF%D9%88%D8%A7-%D9%85%D9%84%D8%B9%D8%A8-%D9%85%D9%8A%D9%84%D9%88%D8%AF-%D9%87%D8%AF%D9%81%D9%8A-%D8%A8%D9%88%D9%87%D8%B1%D8%A7%D9%86-%D9%82%D8%A8%D9%84-%D8%A3%D9%8A%D8%A7%D9%85/
https://www.ennaharonline.com/%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%85%D9%84%D8%B9%D8%A8-%D9%86%D9%8A%D9%84%D8%B3%D9%88%D9%86-%D9%85%D8%A7%D9%86%D8%AF%D9%8A%D9%84%D8%A7-%D8%A8%D8%A8%D8%B1%D8%A7%D9%82%D9%8A-%D8%AC%D8%A7/
https://www.winwin.com/%D9%83%D8%B1%D8%A9-%D9%82%D8%AF%D9%85/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A-%D9%8A%D9%81%D8%AA%D8%AA%D8%AD-%D8%A7%D9%84%D8%B4%D8%A7%D9%86-%D8%A8%D9%81%D9%88%D8%B2-%D8%B5%D8%B9%D8%A8-%D8%B9%D9%84%D9%89-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7",,,,بطولة أفريقيا,جياني إنفانتينو,"الاتحاد الدولي لكرة القدم
فيفا","الجزائر
غينيا
وهران
الجزائرافتتحت
ليبيا
ميلود هدفي","نيلسون مانديلا
بطولة كأس أمم أفريقيا للاعبين المحليين
لبطولة أمم أفريقيا للمحليين
بطولة الشان"
https://misbar.com/factcheck/2021/11/15/المنفي-لم-يصرح-بأن-من-حق-سيف-الإسلام-القذافي-الترشح-للانتخابات-في-ليبيا,المنفي لم يُصرح بأن من حق سيف الإسلام القذافي الترشح للانتخابات في ليبيا,15 نوفمبر 2021,سياسة,إثارة,,,,"https://www.facebook.com/OnlyLibya/posts/4894324467269697
https://www.facebook.com/103606438255147/posts/322985299650592
https://www.facebook.com/100262592383557/posts/131814065895076
https://www.facebook.com/SaifGaddafiFamily/posts/4644452815593674
https://www.facebook.com/119013196157054/posts/722383325820035",,"https://www.reuters.com/world/africa/libyan-presidency-council-head-sees-steps-towards-vote-2021-11-14/?fbclid=IwAR0f8SnOT85CVVA2ffmUU4HFYc0K85FW78IztBtPE11KxuotZzkAxrc_btM
https://www.reuters.com/world/africa/son-former-libyan-ruler-gaddafi-runs-president-officials-say-2021-11-14/
https://www.facebook.com/Media.PC.Libya/posts/289886276480278
https://www.facebook.com/PCmedia.ly/
https://twitter.com/LPCLYM
https://www.facebook.com/asharqnews/videos/1245177475949857
https://www.facebook.com/HNEC.LY/photos/pcb.2415783638555176/2415783065221900
https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%BA%D8%A7%D8%B1%D8%A8%D9%8A%D8%A9/20211114-%D8%B3%D9%8A%D9%81-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D8%B0%D8%A7%D9%81%D9%8A-%D9%8A%D8%AA%D8%B1%D8%B4%D8%AD-%D9%84%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%82%D8%B1%D8%B1%D8%A9-%D9%81%D9%8A-24-%D8%AF%D9%8A%D8%B3%D9%85%D8%A8%D8%B1-%D8%A7%D9%84%D9%85%D9%82%D8%A8%D9%84","محمد المنفي
سيف الإسلام القذافي",فيسبوك,,,"محمد المنفي
سيف الإسلام
سيف الإسلام القذافي","المحكمة
رويترز",,
https://misbar.com/factcheck/2022/02/01/الصورة-ليست-لطبيبة-ليبية-اسمها-سيرين-العقوري-أنقذت-طفلا-في-العاشرة,الصورة ليست لطبيبة ليبية اسمها سيرين العقوري أنقذت حياة طفل في العاشرة,2 فبراير 2022,أخبار,مضلل,,,,"https://www.facebook.com/wasatblad/posts/4778826105569028
https://www.facebook.com/2038745489787432/posts/3090747477920556
https://www.facebook.com/groups/nabthalsora/posts/1969588179877884/
https://www.facebook.com/100075681290059/posts/127354153130627",,"https://www.sjukhuslakaren.se/nar-vi-flyktingar-blivit-en-del-av-samhallet-bidrar-vi-jattemycket/
https://alkompis.se/magazine/%D8%AC%D8%B1%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D9%83%D9%88%D9%85%D8%A8%D8%B3-%D8%A7%D9%84%D8%B9%D8%AF%D8%AF-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D8%B9%D8%B4%D8%B1-%D8%A8%D8%B9%D9%86%D9%88%D8%A7%D9%86
https://www.aftonbladet.se/nyheter/a/wE4EkM/hala-29-utsatt-for-rasistattack--skulle-hjalpa-henne-anda",سيرين العقوري,"مجدي يعقوب
فيسبوك","أسوان
باريس",,"سيرين العقوري
قطناني
هالة قطناني",,السويد,مسبار
https://misbar.com/factcheck/2021/09/14/مصر-لم-تصرح-بأن-انسحاب-تركيا-بالكامل-من-سورية-شرط-لعودة-العلاقات-بين-البلدين,مصر لم تُصرّح بأنها لن تعيد العلاقات مع تركيا حتى تسحب قواتها من سورية,15 سبتمبر 2021,سياسة,زائف,,,,"https://www.facebook.com/SyrianReporters/posts/4289925477789489
https://www.facebook.com/mayadeen.News.9/posts/171000241838248
https://www.facebook.com/askelbea/posts/1764127507121057
https://www.facebook.com/340481086285699/posts/1549048475428948
https://www.facebook.com/LibraProgram/posts/882271902708825
https://www.facebook.com/saraqeb50/posts/366869591602369
https://www.facebook.com/ManbeijHere/posts/355847699621826
https://www.facebook.com/359258781570437/posts/1044223283073980
https://www.facebook.com/Syria0998/posts/132457442441912",,"https://www.dostor.org/2173792
https://www.aa.com.tr/ar/%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/%D8%B1%D8%A6%D9%8A%D8%B3-%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D8%A8%D9%84%D9%88%D9%85%D8%A7%D8%B3%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D9%82%D8%AF-%D8%AA%D8%B9%D9%88%D8%AF-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%B9%D8%A7%D9%85/2361717
https://www.aljazeera.net/news/politics/2021/9/8/%D9%85%D8%B5%D8%B1-%D9%88%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D8%AA%D8%B5%D8%AF%D8%B1%D8%A7%D9%86-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7-%D8%AD%D9%88%D9%84-%D9%85%D8%B3%D8%A7%D8%B1
https://www.bbc.com/arabic/middleeast-57010186
https://gate.ahram.org.eg/News/2627747.aspx",,فيسبوك,"سورية
تركيا
مصر",,"ثروت محمد
سليم
مصطفى مدبولي
سامح شكريأكّد","الدستور
بلومبيرغ
جامعة الدول العربية","وشرق المتوسط
والعراق
سورية
وتركيا
لمصر
تركيا
مصر
وفلسطين
وسوريا
المتوسط
أنقرة
ليبيا
والقاهرة",
https://misbar.com/factcheck/2023/12/15/فيديو-قديم-لحريق-سفينة-تابعة-لشركة-ميرسك-وليس-لاستهدافها-الأخير-من-قبل-الحوثيين,فيديو قديم لحريق سفينة تابعة لشركة ميرسك وليس لاستهدافها الأخير من قبل الحوثيين,15 ديسمبر 2023,أخبار,مضلل,,,,"https://twitter.com/Mohamme97589880/status/1735408605707284553
https://twitter.com/mjrdzayr337191/status/1735571657463411052
https://twitter.com/AwamryMohammed/status/1735593789891191258
https://twitter.com/Yaseenale77/status/1735658853360902308
https://twitter.com/skynewsarabia/status/1735589048620839004",,"https://www.youtube.com/watch?v=E6DVmY3iU9M
https://twitter.com/Maersk/status/1735571091207184549
https://twitter.com/army21ye/status/1735387340611150010
https://www.iims.org.uk/cause-of-maersk-honam-fire-is-inconclusive-reveals-report/
https://www.cnbc.com/2018/03/08/one-fatality-and-four-missing-following-fire-on-a-maersk-ship.html",,"سكاي نيوز عربية
ميرسك
الحوثيين","ليبيريا
اليمن
البحر الأحمر",,"سريع
يحيى سريع","ميرسك
إكس
ميرسك هونام
الحوثي
الحوثيون
الحوثيين","منسنغافورة
سلطنة عمان
السعودية
اليمن
البحر الأحمروأعلنت
بحر العرب
صلالة
السويس
جدة
البحر الأحمر",
