blog_link,title,date,topic,label,brief,claim,fact_check,tags,claim_name_entity,claim_organisation_entity,claim_location_entity,claim_misc_entity,fact_check_name_entity,fact_check_organisation_entity,fact_check_location_entity,fact_check_misc_entity
https://www.facebook.com/100064299542535/posts/583496243803689,كذبة ادعاء زفاف عريس من مواليد 2009 في مصراتة,2023-03-20,منوعات,غير صحيح,,,,"صحافة , اعلام","لبوسنينة
محمد بوسنينة
محمد أبوسنينة
سفيان بوسنينة",,مصراتة,,"لبوسنينة
محمد بوسنينة
محمد أبوسنينة
سفيان بوسنينة",,مصراتة,
https://www.facebook.com/100064299542535/posts/555861469900500,"هل هذه صورة ""توم كروز"" مع الطفل الذي مثل معه في فيلم ""Jerry Maguire""؟",2023-02-04,منوعات,غير صحيح,,,,"صحافة , اعلام","كريستوفر ماكويري
توم كروز
جوناثان لبنيكي",,,Jerry Maguire,"كريستوفر ماكويري
توم كروز
جوناثان لبنيكي",,,Jerry Maguire
https://www.facebook.com/100064299542535/posts/532063018947012,هل هذه صورة حقيقية لبيليه وهو يتجول في طرابلس-ليبيا؟,2023-01-01,منوعات,غير صحيح,,,,"صحافة , اعلام","لبيليه
بيليه","جوجل
the roman post
FactCheck
theromanpost","المغرب
الجزائر
تونس
بطرابلس
طرابلس
سوريا
السعودية
إيطاليا
مصر
Piazza
قطر
تحقق
باريولي
روما
Euclide
ليبيا","كأسالعالم
بيليه","لبيليه
بيليه","جوجل
the roman post
FactCheck
theromanpost","المغرب
الجزائر
تونس
بطرابلس
طرابلس
سوريا
السعودية
إيطاليا
مصر
Piazza
قطر
تحقق
باريولي
روما
Euclide
ليبيا","كأسالعالم
بيليه"
https://www.facebook.com/100064299542535/posts/530171429136171,فضح ادعاء نشر المجلس البلدي نعيا لبيليه وتعزية لأسرته في سبها,2022-12-30,منوعات,غير صحيح,,,,"صحافة , اعلام","لبيليه
بيليه",,سبها,,"لبيليه
بيليه",,سبها,
https://www.facebook.com/100064299542535/posts/503257071827607,هل حدث سقوط طائرة ليبية ووفاة جميع ركابها؟ ادعاء كاذب يتم تداوله بشكل واسع,2022-11-25,منوعات,غير صحيح,,,,"صحافة , اعلام",,,جدة,,,,جدة,
https://www.facebook.com/100064299542535/posts/498680615618586,تحقق: هل هذه صورة خلايا الماريجوانا تحت المجهر؟,2022-11-19,منوعات,غير صحيح,,,,"صحافة , اعلام","جيتس
فيل جيتس","بجامعة دورهام
WeardaleDiary
تويتر",المملكة المتحدة,"Leica
المرام
الماريجوانا
Leitz","جيتس
فيل جيتس","بجامعة دورهام
WeardaleDiary
تويتر",المملكة المتحدة,"Leica
المرام
الماريجوانا
Leitz"
https://www.facebook.com/105233207808602/posts/494841605514425,هل صورة وجبة ماك مرشوشة بالذهب وتقدم بسعر 650 دولار في دبي؟,2022-04-01,منوعات,غير صحيح,,,,"صحافة , اعلام",هولي هامان,"بينتريست
pinterest
ماكدونالدز","دبي
الإمارات
بدبي","دولار
ماك
دولارا",هولي هامان,"بينتريست
pinterest
ماكدونالدز","دبي
الإمارات
بدبي","دولار
ماك
دولارا"
https://www.facebook.com/105233207808602/posts/491418809190038,هل هذه صور المجاهدين أثناء التحضير لمعركة المشرك؟ - ادعاء مضلل,2022-03-27,منوعات,غير صحيح,,,,"صحافة , اعلام",سعدون السويحلي,"pathe
british pathe","مصراتة
إيطاليا
زوارة",,سعدون السويحلي,"pathe
british pathe","مصراتة
إيطاليا
زوارة",
https://www.facebook.com/105233207808602/posts/436869277978325,تحقق: هل تعود هذه الصورة لوجه النملة؟,2021-12-30,منوعات,غير صحيح,,,,"صحافة , اعلام",,"ويكيبيديا
alamy",,,,"ويكيبيديا
alamy",,
https://www.facebook.com/105233207808602/posts/384115153253738,هل صرح الدبيبة بعدم تنفيذ قرار البرلمان بمنح العائلات الليبية 50 ألف دينار؟ تحقق من صحة الادعاء,2021-10-08,منوعات,غير صحيح,,,,"صحافة , اعلام",عبدالحميد الدبيبة,,,دينار,عبدالحميد الدبيبة,,,دينار
https://www.facebook.com/105233207808602/posts/278667147131873,فضح خبر مضلل عن وفاة طفل في مصر واستخدام صورة قديمة,2021-04-24,منوعات,غير صحيح,,,,"صحافة , اعلام",نور الدين,"سيدتي
sayidaty","ليبيا
egypt
2019
مصر",,نور الدين,"سيدتي
sayidaty","ليبيا
egypt
2019
مصر",
https://www.facebook.com/100064299542535/posts/537055201781127,هل هذه صورة قبر النبي محمد صلى الله عليه وسلم؟ - تحقق من الادعاءات الكاذبة,2023-01-09,منوعات,غير صحيح,,,,"صحافة , اعلام","عمر
محمد
أبو بكر الصديق
محمد بن علي","ويكيبيديا
العربية","عمان
مرباط
سلطنة
ظفار",الله,"عمر
محمد
أبو بكر الصديق
محمد بن علي","ويكيبيديا
العربية","عمان
مرباط
سلطنة
ظفار",الله
https://www.facebook.com/100064299542535/posts/530530939100220,تحقق: هل الصورة الأثرية المزعومة موجودة في جنوب ليبيا؟,2022-12-30,منوعات,غير صحيح,,,,"صحافة , اعلام","إيتي
حتشسبوت
بيريو",,"ليبيا
الأقصر
بمصر
النيل",,"إيتي
حتشسبوت
بيريو",,"ليبيا
الأقصر
بمصر
النيل",
https://www.facebook.com/100064299542535/posts/525662422920405,هل قررت الفيفا إعادة مباراة نهائي كأس العالم؟ ادعاء كاذب يثير الجدل,2022-12-23,منوعات,غير صحيح,,,,"صحافة , اعلام",,"للفيفا
الجزيرة
الفيفا
فيفا
alarabiya
fifaplus
aljazeera
fifa",qatar2022,,,"للفيفا
الجزيرة
الفيفا
فيفا
alarabiya
fifaplus
aljazeera
fifa",qatar2022,
https://www.facebook.com/100064299542535/posts/506251031528211,تحقق: هل هذه الصورة لحارس منتخب إيران برفقة والدته وزوجاته الأربعة في المونديال؟,2022-11-30,منوعات,غير صحيح,,,,"صحافة , اعلام","بيرنافاد
علي رضا بيرنافاد",,"بطهران
إيران",الاستاذ انتظمي,"بيرنافاد
علي رضا بيرنافاد",,"بطهران
إيران",الاستاذ انتظمي
https://www.facebook.com/100064299542535/posts/493809539439027,هل حيوان الكوكا مُهدد بالانقراض بسبب ودّه مع الثعالب والثعابين؟,2022-11-13,منوعات,غير صحيح,,,,"صحافة , اعلام",,FactCheck,"أستراليا
australian
لاستراليا","الدينقو
الكوكا",,FactCheck,"أستراليا
australian
لاستراليا","الدينقو
الكوكا"
https://www.facebook.com/105233207808602/posts/497673758564543,كيفية تمييز بين الألوان البنفسجي والأخضر في البطاطا لاحتوائها على سموم,2022-04-05,منوعات,غير صحيح جزئياً,,,,"صحافة , اعلام",,"سبينجر
homeguides
هون جايدز
springer
ncbi",الولايات المتحدة,"الماغنيسيوم
السولانين
Anthocyanins
الكلورفيل",,"سبينجر
homeguides
هون جايدز
springer
ncbi",الولايات المتحدة,"الماغنيسيوم
السولانين
Anthocyanins
الكلورفيل"
https://www.facebook.com/105233207808602/posts/495452248786694,تحليل صورة الطائرين الملونين: حقيقة وراء الادعاء المضلل والتعديلات,2022-04-02,منوعات,غير صحيح,,,,"صحافة , اعلام","رمزي مصري
روبا سوتون","انستغرام
instagram",,الله,"رمزي مصري
روبا سوتون","انستغرام
instagram",,الله
https://www.facebook.com/105233207808602/posts/493953742269878,فحص حقيقة صورة الهولوكوست المتداولة في وسائل التواصل الاجتماعي,2022-03-31,منوعات,غير صحيح,,,,"صحافة , اعلام",هتلر,,,الهولوكوست,هتلر,,,الهولوكوست
https://www.facebook.com/105233207808602/posts/488609806137605,حقيقة وصول سلع للجمعيات الاستهلاكية بليبيا: ادعاء مضلل وخبر كاذب,2022-03-22,منوعات,غير صحيح,,,,"صحافة , اعلام","نورني
الشيباني
جمال الشيباني",,"ليبيا
بليبيا",,"نورني
الشيباني
جمال الشيباني",,"ليبيا
بليبيا",
https://www.facebook.com/105233207808602/posts/474103220921597,حقيقة معلومة حول كمية فيتامين C في الفلفل وتفوقها على الأدوية,2022-02-28,منوعات,غير صحيح,,,,"صحافة , اعلام",,"nutrition
urmc
جامعة روشستر
nutritiondata",,"البابريكا
الفلفل",,"nutrition
urmc
جامعة روشستر
nutritiondata",,"البابريكا
الفلفل"
https://www.facebook.com/105233207808602/posts/449681876697065,صحة إصدار جوازات سفر سياسية للنواب وأزواجهم وأبنائهم,2022-01-19,منوعات,صحيح,,,,"صحافة , اعلام",نورني,,,,نورني,,,
https://www.facebook.com/105233207808602/posts/443571087308144,فحص حقيقة ادعاء إرسال مقترح تعديل وزاري من قبل مقرر البرلمان,2022-01-09,منوعات,غير صحيح,,,,"صحافة , اعلام",صالح قالمه,,"ليبيا
برقة",,صالح قالمه,,"ليبيا
برقة",
https://www.facebook.com/105233207808602/posts/434400994891820,حقيقة صورة الرجل الذي عُض أنفه بطريقة وحشية بسبب خيانته لزوجته,2021-12-26,منوعات,غير صحيح,,,,"صحافة , اعلام","محمد جاسم الجبوري
الجبوري",,"ليبيا
factcheck
FactCheck",,"محمد جاسم الجبوري
الجبوري",,"ليبيا
factcheck
FactCheck",
https://www.facebook.com/105233207808602/posts/406472474351339,هل هدد ماكرون بقصف معرقلي الانتخابات الليبية؟ ادعاء كاذب يتم تداوله في وسائل التواصل الاجتماعي,2021-11-11,منوعات,غير صحيح,,,,"صحافة , اعلام","ماكرون
إيمانويل مكرون",,"ليبيا
طرابلس
باريس",بركان الغضب,"ماكرون
إيمانويل مكرون",,"ليبيا
طرابلس
باريس",بركان الغضب
https://www.facebook.com/105233207808602/posts/400018094996777,كشف الحقيقة حول السمكة الشفافة المنتشرة: صور حقيقية وعمل فني,2021-10-31,منوعات,صحيح,,,,"صحافة , اعلام",,"britannica
pitomzy
Salpa Maggiore","European
prozrachnaya","surgeonfish
surgeon larval",,"britannica
pitomzy
Salpa Maggiore","European
prozrachnaya","surgeonfish
surgeon larval"
https://www.facebook.com/100064299542535/posts/627307249422588,"تحقق: هل هذه الصورة بوستر رسمي لفيلم ""بامبي"" النسخة الحية؟",2023-06-05,منوعات,تحقيقات,,,,"صحافة , اعلام",dave ruck,unsplash,ودزني,بامبي,dave ruck,unsplash,ودزني,بامبي
https://www.facebook.com/100064299542535/posts/565467392273241,فحص صور الفنان حمو بيكا وزوجته في طرابلس: حقيقة أو إدعاء؟,2023-02-18,منوعات,غير صحيح,,,,"صحافة , اعلام","حمو بيكا
حمو
بيكا",وشوشة,طرابلس,,"حمو بيكا
حمو
بيكا",وشوشة,طرابلس,
https://www.facebook.com/100064299542535/posts/495692602584054,هل سيحيي حسن شاكوش حفل افتتاح كأس العالم في قطر؟ - تحقق من الادعاء,2022-11-15,منوعات,غير صحيح,,,,"صحافة , اعلام","شاكيرا
حسن شاكوش","الفيفا
BTS",قطر,"المونديال
بالمونديال
black eyed peas","شاكيرا
حسن شاكوش","الفيفا
BTS",قطر,"المونديال
بالمونديال
black eyed peas"
https://www.facebook.com/105233207808602/posts/500350161630236,هل يظهر القمر بهذا الشكل في القطب الشمالي؟ ادعاء زائف يتعلق بفيديو مفبرك,2022-04-09,منوعات,غير صحيح,,,,"صحافة , اعلام","Aleksey B
أليكسي بي
Aleksy
AlekseyN11
نورني
alekseyn11",smaugs NFT,"روسيا
وكندا",,"Aleksey B
أليكسي بي
Aleksy
AlekseyN11
نورني
alekseyn11",smaugs NFT,"روسيا
وكندا",
https://www.facebook.com/105233207808602/posts/486690752996177,Is this Image of a Man Who Killed Someone Because of a Video Game?,2022-03-19,منوعات,غير صحيح,,,,"صحافة , اعلام","جيمس جاكسون
جاكسون","theguardian
الغارديان","ماريلاند
نيويورك",Counter - Strike,"جيمس جاكسون
جاكسون","theguardian
الغارديان","ماريلاند
نيويورك",Counter - Strike
https://www.facebook.com/105233207808602/posts/416356180029635,تحقق: هل هذه الصورة لصواعق كاتاتومبو في فينزويلا؟,2021-11-27,منوعات,غير صحيح,,,,"صحافة , اعلام",كريس كوتيسبولوس,"ويكيبيديا
Catatumbo","إيكاريا
مركايبو
فنزويلا
فينزويلا
كتاتمبو","كاتاتومبو
كتاتمبو
بُرُوقُ",كريس كوتيسبولوس,"ويكيبيديا
Catatumbo","إيكاريا
مركايبو
فنزويلا
فينزويلا
كتاتمبو","كاتاتومبو
كتاتمبو
بُرُوقُ"
https://www.facebook.com/105233207808602/posts/384621643203089,تحقق: هل تغريدة عبدالحميد الدبيبة على تويتر تحتوي على صورة مفبركة؟,2021-10-08,منوعات,غير صحيح,,,,"صحافة , اعلام","Dabaibahamid
dabaibahamid
عبدالحميد الدبيبة",تويتر,,,"Dabaibahamid
dabaibahamid
عبدالحميد الدبيبة",تويتر,,
https://www.facebook.com/105233207808602/posts/382581480073772,تحقق: هل تقوم البجعة بجرح نفسها لتغذية صغارها بدماء تحمل الترياق؟,2021-10-05,منوعات,تحقيقات,,,,"صحافة , اعلام",samar811,alaftras,,,samar811,alaftras,,
https://www.facebook.com/105233207808602/posts/374228730909047,تحقق: هل أطلقت إعلامية ليبية حملة #جسمي_مش_للبيع عبر مواقع التواصل الاجتماعي؟,2021-09-22,منوعات,تحقيقات,,,,"صحافة , اعلام","صفاء
صفاء الحاسي
الحاسي
safa",فيس بوك,بنغازي,دينار,"صفاء
صفاء الحاسي
الحاسي
safa",فيس بوك,بنغازي,دينار
https://www.facebook.com/105233207808602/posts/334813388183915,فحص حقيقة رصد أفعى الكوبرا بضواحي مدينة المرج,2021-07-24,منوعات,غير صحيح,,,,"صحافة , اعلام",سالم الساكر,,"المرج
أفريقيا",,سالم الساكر,,"المرج
أفريقيا",
https://www.facebook.com/105233207808602/posts/132129051785684,حقيقة تصريحات توفيق الشويهدي بشأن تخريب الحقل وتأثيره على إمدادات المياه,2020-05-27,منوعات,تحقيقات,,,,"صحافة , اعلام",توفيق الشويهدي,,,,توفيق الشويهدي,,,
https://www.facebook.com/105233207808602/posts/127665258898730,حقيقة تصريح مسؤول في منظمة الصحة العالمية بشأن احتمالية بقاء فيروس كورونا إلى الأبد,2020-05-14,منوعات,صحيح,,,,"صحافة , اعلام","مايكل رايان
رايان","لمنظمة الصحة العالمية
منظمة الصحة العالمية
who",,"كورونا
الله
الإيدز
بالإيدز
فايروس","مايكل رايان
رايان","لمنظمة الصحة العالمية
منظمة الصحة العالمية
who",,"كورونا
الله
الإيدز
بالإيدز
فايروس"
https://www.facebook.com/100064299542535/posts/629223115897668,كذبة: صورة توم كروز الوهمية التي تم إنشاؤها باستخدام تقنيات الذكاء الاصطناعي,2023-06-08,منوعات,غير صحيح,,,,"صحافة , اعلام",توم كروز,"TomCruise
AFCN",,ميدجورني,توم كروز,"TomCruise
AFCN",,ميدجورني
https://www.facebook.com/100064299542535/posts/615576773928969,"تكذيب شائعة وفاة الفنان الليبي ""ميلود العمروني""",2023-05-16,منوعات,غير صحيح,,,,"صحافة , اعلام",ميلود العمروني,,,,ميلود العمروني,,,
https://www.facebook.com/100064299542535/posts/560120749474572,فحص حقيقة إدعاء الأموال الموجودة تحت الأنقاض في تركيا,2023-02-10,منوعات,غير صحيح,,,,"صحافة , اعلام",,,"ديالي
العراق
تركيا",دولار,,,"ديالي
العراق
تركيا",دولار
https://www.facebook.com/100064299542535/posts/541216878031626,هل ردت شركة كاسيو اليابانية بتغريدات على أغنية شاكيرا؟,2023-01-15,منوعات,غير صحيح,,,,"صحافة , اعلام","جيرارد بيكيه
شاكيرا
وبيكيه","رولكس
كاسيو
تويتر","المغرب
الكويت
الجزائر
تونس
السعودية
مصر
الامارات
ليبيا
البحرين","روليكس
كاسيو","جيرارد بيكيه
شاكيرا
وبيكيه","رولكس
كاسيو
تويتر","المغرب
الكويت
الجزائر
تونس
السعودية
مصر
الامارات
ليبيا
البحرين","روليكس
كاسيو"
https://www.facebook.com/100064299542535/posts/530019462484701,هل تعرضت الفنانة فاطمة الطرابلسية لحادث سير؟ تحقق من الصورة المتداولة.,2022-12-29,منوعات,غير صحيح,,,,"صحافة , اعلام",فاطمة,"نورني
NSD . Tripoli","طبرق
اجدابيا
طرابلس
بنغازي
سبها
ليبيا",,فاطمة,"نورني
NSD . Tripoli","طبرق
اجدابيا
طرابلس
بنغازي
سبها
ليبيا",
https://www.facebook.com/100064299542535/posts/510250821128232,حقيقة صورة نصب ميدان الغزالة: هل تم استبدالها بتمثال غريب؟,2022-12-05,منوعات,غير صحيح,,,,"صحافة , اعلام",Tripoli Marine Station,,"Al - Shaal
Al - Ghazala
Al Ghazala
Al - Shaab",,Tripoli Marine Station,,"Al - Shaal
Al - Ghazala
Al Ghazala
Al - Shaab",
https://www.facebook.com/105233207808602/posts/459781349020451,تحقق: هل تعهدت حكومة الوحدة الوطنية بتخصيص مبلغ لرعاية الطفل ريان بعد إنقاذه؟,2022-02-05,منوعات,غير صحيح,,,,"صحافة , اعلام",ريان,,,,ريان,,,
https://www.facebook.com/105233207808602/posts/415664606765459,هل طلب سيف الإسلام القذافي من أنصاره التصويت لخليفة حفتر؟ - نقد الخبر,2021-11-25,منوعات,غير صحيح,,,,"صحافة , اعلام","سيف القذافي
خليفة حفتر
سيف الإسلام
حفتر
سيف الإسلام القذافي
سيف
خالد الزايدي
لسيف","فيسبوك
تويتر",,,"سيف القذافي
خليفة حفتر
سيف الإسلام
حفتر
سيف الإسلام القذافي
سيف
خالد الزايدي
لسيف","فيسبوك
تويتر",,
https://www.facebook.com/105233207808602/posts/257502745914980,كذبة: صفحة مزورة تدّعي أنها الصفحة الرسمية لمصرف ليبيا المركزي,2021-03-20,منوعات,غير صحيح,,,,"صحافة , اعلام",,"CentralBankofLibya
لمصرف ليبيا المركزي",,,,"CentralBankofLibya
لمصرف ليبيا المركزي",,
https://www.facebook.com/105233207808602/posts/138179004514022,"تحقق: هل الدعوة للمشاركة في لعبة ""أنا أبحث عنك صاحب الصورة وربحت دولارات"" صحيحة؟",2020-06-14,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,,,,,
https://www.facebook.com/105233207808602/posts/136829284648994,تحذير: خبر حول الحصول على رصيد إنترنت عبر رابط على الفيس بوك غير صحيح,2020-06-10,منوعات,غير صحيح,,,,"صحافة , اعلام",,"الفيس بوك
ليبيانا",,,,"الفيس بوك
ليبيانا",,
https://www.facebook.com/105233207808602/posts/134198974912025,فحص مدى صحة ادعاء تنبؤ مسلسل سيمبسون بمقتل جورج فلويد,2020-06-02,منوعات,غير صحيح,,,,"صحافة , اعلام","فلويد
yuripomo",,,سيمبسون,"فلويد
yuripomo",,,سيمبسون
https://www.facebook.com/100064299542535/posts/622000953286551,هل صور القصف على مدينة الزاوية الليبية حديثة؟ تحقق من مصداقيتها!,2023-05-27,منوعات,غير صحيح,,,,"صحافة , اعلام",خالد المشري,"timesofisrael
الأمم المتحدة
أسوشيتد برس","ليبيا
غزة
الزاوية",,خالد المشري,"timesofisrael
الأمم المتحدة
أسوشيتد برس","ليبيا
غزة
الزاوية",
https://www.facebook.com/100064299542535/posts/569357608550886,هل الصور الخاصة بالمهاجرين في ليبيا حقيقية أم مفبركة؟,2023-02-24,منوعات,غير صحيح,,,,"صحافة , اعلام",,"infomigrant
اليونيسيف
DW
unicef
infomigrants","النيجر
الجزائر
اليمن
أغاديس
africa
ليبيا
yemen
african",,,"infomigrant
اليونيسيف
DW
unicef
infomigrants","النيجر
الجزائر
اليمن
أغاديس
africa
ليبيا
yemen
african",
https://www.facebook.com/100064299542535/posts/532193075600673,هل الصورة الشباب اللذين يرتدون زي بابا نويل ملتقطة في طرابلس؟ - ادعاء مضلل تم فحصه,2023-01-01,منوعات,غير صحيح,,,,"صحافة , اعلام",بابا نويل,موقع بغديدي,"طرابلس
ترهونة
نينوى
ليبيا
العراق",بابا,بابا نويل,موقع بغديدي,"طرابلس
ترهونة
نينوى
ليبيا
العراق",بابا
https://www.facebook.com/100064299542535/posts/530182239135090,فحص حقيقة إشاعة وفاة أحلام اليمني,2022-12-30,منوعات,غير صحيح,,,,"صحافة , اعلام",أحلام,,,,أحلام,,,
https://www.facebook.com/100064299542535/posts/517368907083090,كذبة حول الصور المزيفة لمسعود أبوعجيلة التي تدعي أنها حقيقية,2022-12-14,منوعات,غير صحيح,,,,"صحافة , اعلام",لمسعود أبوعجيلة,,,,لمسعود أبوعجيلة,,,
https://www.facebook.com/100064299542535/posts/509612847858696,تكذيب: قرار السفارة الأمريكية بمنح تأشيرات مجانية لليبيين,2022-12-04,منوعات,غير صحيح,,,,"صحافة , اعلام","embassy
Embassy
US Embassy
usembassy","Embassy
US Embassy","American
US
Libyan
United
Libyans
America
Libya",,"embassy
Embassy
US Embassy
usembassy","Embassy
US Embassy","American
US
Libyan
United
Libyans
America
Libya",
https://www.facebook.com/105233207808602/posts/548616843470234,كذبة: هل تبكي الطفلة عند سماع صوت والدتها التي توفيت قبل عام؟,2022-06-22,منوعات,غير صحيح,,,,"صحافة , اعلام",شانتال كريفيازوك,"يوتيوب
الديلي ميل",,,شانتال كريفيازوك,"يوتيوب
الديلي ميل",,
https://www.facebook.com/105233207808602/posts/501344038197515,فحص حقيقة صورة الطفل بأسنان كاملة: هل هي معدلة؟,2022-04-11,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,,,,,
https://www.facebook.com/105233207808602/posts/496812771983975,"تحقق: ما هي خدمة ""نورني"" للتحقق من الأخبار والمعلومات المضللة؟",2022-04-04,منوعات,غير صحيح,,,,"صحافة , اعلام",نورني,,,,نورني,,,
https://www.facebook.com/105233207808602/posts/495886788743240,هل سيتم حجب تطبيق TikTok في ليبيا؟ ادعاء مزيف يتم نفيه,2022-04-02,منوعات,غير صحيح,,,,"صحافة , اعلام",مراد بلال,"VPN
LTT
ليبيانا",ليبيا,"Tik tokفي
تيك توك
تيك
نورني
Tiktok",مراد بلال,"VPN
LTT
ليبيانا",ليبيا,"Tik tokفي
تيك توك
تيك
نورني
Tiktok"
https://www.facebook.com/105233207808602/posts/484511866547399,فحص حقيقة ادعاء أن هتلر أجبر كاتبًا مسرحيًا على أكل كتاب ما أدى إلى وفاته,2022-03-16,منوعات,غير صحيح,,,,"صحافة , اعلام","تولر
هتلر
Ernst
ارنست تولر
بتولر
أرنست تولر",ويكيبيديا,"لسويسرا
ألمانيا
لأمريكا
بنيويورك",,"تولر
هتلر
Ernst
ارنست تولر
بتولر
أرنست تولر",ويكيبيديا,"لسويسرا
ألمانيا
لأمريكا
بنيويورك",
https://www.facebook.com/105233207808602/posts/443839150614671,"فحص حقيقة الادعاء بأن الصورة تُظهر بعوضة تحت المجهر وهي في الواقع ""سوسة خضراء""",2022-01-10,منوعات,غير صحيح,,,,"صحافة , اعلام","ترومان
كيث ترومان","gettyimages
getty
فيس بوك",,,"ترومان
كيث ترومان","gettyimages
getty
فيس بوك",,
https://www.facebook.com/105233207808602/posts/400264328305487,فحص حقيقة ادعاء تحتوي ملعقة بذور السمسم على الكالسيوم يعادل 7 أكواب من الحليب,2021-11-01,منوعات,غير صحيح,,,,"صحافة , اعلام",,"فيس بوك
nutrition
mayoclinic
nutritiondata
مايو كلينيك",,"السمسم
سمسم",,"فيس بوك
nutrition
mayoclinic
nutritiondata
مايو كلينيك",,"السمسم
سمسم"
https://www.facebook.com/105233207808602/posts/384129409918979,كشف حقيقة الصورة المعدلة لجبال البيرو ووجود جبال ملونة حقيقية في Vinicunca,2021-10-08,منوعات,غير صحيح,,,,"صحافة , اعلام",رمزي مصري,"ويكيبيديا
gettyimages
Getty images","الأنديز
البيرو
Vinicunca",,رمزي مصري,"ويكيبيديا
gettyimages
Getty images","الأنديز
البيرو
Vinicunca",
https://www.facebook.com/105233207808602/posts/382776190054301,فضح الادعاء الخاطئ حول قنوات الصرف الصحي في اليابان تحتوي على أسماك,2021-10-06,منوعات,غير صحيح,,,,"صحافة , اعلام",,dailymail,"Japanese
اليابان
shimbara
Shimabara",,,dailymail,"Japanese
اليابان
shimbara
Shimabara",
https://www.facebook.com/105233207808602/posts/304145127917408,هل سيتم تركيب مظلة للكعبة؟ تحقق من صحة الأخبار التي تم تداولها,2021-06-04,منوعات,غير صحيح,,,,"صحافة , اعلام",,"orient
alhadath
سبق
alanba","ألمانيا
saudia","المسجد الحرام
للكعبة",,"orient
alhadath
سبق
alanba","ألمانيا
saudia","المسجد الحرام
للكعبة"
https://www.facebook.com/105233207808602/posts/217233859941869,فحص صحة منشور مزور حول استئناف منحة الزوجة والأبناء من قبل مصرف ليبيا المركزي,2021-01-11,منوعات,غير صحيح,,,,"صحافة , اعلام",,"مصرف ليبيا المركزي
CentralBankofLibya",,,,"مصرف ليبيا المركزي
CentralBankofLibya",,
https://www.facebook.com/105233207808602/posts/153282529670336,"كشف حقيقة الصفحة الوهمية ""خليك في الحوش"" التي تنشر إعلانات مضللة",2020-08-03,منوعات,غير صحيح,,,,"صحافة , اعلام",,,ليبيانا,,,,ليبيانا,
https://www.facebook.com/105233207808602/posts/106341697697753,"حقيقة الادعاءات بشأن ""اغتيال"" البروفيسور التونسي في ألمانيا",2020-04-05,منوعات,غير صحيح,,,,"صحافة , اعلام","عبدالرحمن البنزري
محمود
عبد الرحمن البزري","نورني
annahar
النهار
radiotunisienne","تونس
بلبنان
صيدا
ألمانيا","كورونا
ڤياروس","عبدالرحمن البنزري
محمود
عبد الرحمن البزري","نورني
annahar
النهار
radiotunisienne","تونس
بلبنان
صيدا
ألمانيا","كورونا
ڤياروس"
https://www.facebook.com/100064299542535/posts/525131939640120,هل أصدرت الأرجنتين عملة جديدة بصورة ليونيل ميسي؟ - فحص الحقائق,2022-12-23,منوعات,غير صحيح,,,,"صحافة , اعلام","فرناندو ألونسو
ليونيل ميسي","فرانس برس
FactCheck","قطر
الأرجنتين","كأسالعالمقطر2022
كأسالعالم2022
بيزو","فرناندو ألونسو
ليونيل ميسي","فرانس برس
FactCheck","قطر
الأرجنتين","كأسالعالمقطر2022
كأسالعالم2022
بيزو"
https://www.facebook.com/100064299542535/posts/514822964004351,فحص مزاعم تداول فيديو لمدير مدرسة في بنغازي,2022-12-10,منوعات,غير صحيح,,,,"صحافة , اعلام","Abdul Baset Al - Saiti
Abdelbaset Al - Darsi
Jenin Martyrs
Abdul Basit
Jenin Martyrs School
Abdulbaset Al - Darsi
Misleading","Nif5oz
National Anti
National Anti - Corruption","Libya
Sebha
Benghazi
southwestern",,"Abdul Baset Al - Saiti
Abdelbaset Al - Darsi
Jenin Martyrs
Abdul Basit
Jenin Martyrs School
Abdulbaset Al - Darsi
Misleading","Nif5oz
National Anti
National Anti - Corruption","Libya
Sebha
Benghazi
southwestern",
https://www.facebook.com/100064299542535/posts/513898520763462,فحص حقيقة صورة الغروب فوق جسر موسكو: هل هي حقيقية أم مركبة؟,2022-12-09,منوعات,غير صحيح,,,,"صحافة , اعلام",,"سنوبس
snopes",موسكو,,,"سنوبس
snopes",موسكو,
https://www.facebook.com/100064299542535/posts/510265684460079,فحص حقيقة الفيديو المتداول للجسم الذي تم تداول صورته خلال الساعات الأخيرة في طرابلس,2022-12-05,منوعات,تحقيقات,,,,"صحافة , اعلام",,FactCheck,"Al - Shaal
Radisson
Al - Ghazala
Benghazi
Tripoli
Libya",,,FactCheck,"Al - Shaal
Radisson
Al - Ghazala
Benghazi
Tripoli
Libya",
https://www.facebook.com/100064299542535/posts/510247417795239,حقيقة شائعات وفاة بيليه وتأكيد حالته الصحية,2022-12-05,منوعات,غير صحيح,,,,"صحافة , اعلام","Pele Pele
Pele
بيليه
Albert Einstein
Corona
Brazilian
Sunday","france24
Instagram
AFP",,,"Pele Pele
Pele
بيليه
Albert Einstein
Corona
Brazilian
Sunday","france24
Instagram
AFP",,
